country,field,year,num_articles,complete
ASEAN,Natural Language Processing,2016,612,True
Panama,Natural Language Processing,2020,1,True
Costa Rica,Natural Language Processing,2016,1,True
Brazil,Natural Language Processing,2022,267,True
Armenia,Natural Language Processing,2022,14,True
Uganda,Natural Language Processing,2017,3,True
Mauritania,Natural Language Processing,2021,1,True
Azerbaijan,Natural Language Processing,2023,19,True
Italy,Natural Language Processing,2021,562,True
Zambia,Natural Language Processing,2023,7,True
Canada,Robotics,2016,806,True
Bahrain,Robotics,2020,4,True
Belgium,Robotics,2024,291,True
Botswana,Robotics,2016,2,True
Brunei Darussalam,Robotics,2017,3,True
Ukraine,Robotics,2016,62,True
Ukraine,Robotics,2020,160,True
Bolivia,Robotics,2018,2,True
Bolivia,Robotics,2022,2,True
Algeria,Robotics,2025,48,False
Nepal,Robotics,2021,3,True
Montenegro,Robotics,2017,1,True
Ecuador,Robotics,2022,77,True
Japan,Robotics,2017,3041,True
Benin,Robotics,2023,3,True
Poland,Robotics,2019,375,True
Costa Rica,Robotics,2019,13,True
Costa Rica,Robotics,2024,8,True
Sweden,Robotics,2019,405,True
Libya,Robotics,2018,2,True
Uganda,Robotics,2021,3,True
Slovakia,Robotics,2022,90,True
Asia,Robotics,2017,13437,True
Morocco,Robotics,2016,36,True
Venezuela,Robotics,2024,6,True
Global Partnership on Artificial Intelligence,AI Safety,2017,1466,True
France,AI Safety,2020,172,True
Congo,AI Safety,2024,1,True
OECD,AI Safety,2018,2271,True
Quad,AI Safety,2026,1,False
Bulgaria,AI Safety,2022,1,True
NATO,AI Safety,2021,4270,True
Hungary,AI Safety,2025,20,False
Malaysia,AI Safety,2018,5,True
Congo,AI Safety,2023,1,True
Czechia,AI Safety,2025,17,False
Belarus,AI Safety,2020,1,True
Russia,AI Safety,2023,19,True
Thailand,AI Safety,2023,11,True
Estonia,AI Safety,2021,8,True
Colombia,AI Safety,2022,6,True
Canada,AI Safety,2019,211,True
United Arab Emirates,AI Safety,2017,1,True
United Arab Emirates,AI Safety,2018,12,True
Kenya,AI Safety,2023,4,True
India,AI Safety,2019,110,True
Iran,AI Safety,2019,11,True
Papua New Guinea,All,2021,14,True
NATO,All,2020,101948,True
NATO,All,2026,23,False
Sweden,All,2019,1622,True
Japan,All,2017,7140,True
Tanzania,All,2019,19,True
Denmark,All,2025,1072,False
North Korea,All,2017,3,True
Portugal,All,2018,1251,True
Finland,All,2024,1512,True
Europe,All,2023,81937,True
Romania,All,2018,920,True
Colombia,All,2022,599,True
Venezuela,All,2016,51,True
Costa Rica,All,2017,23,True
Angola,All,2022,20,True
Hungary,All,2017,311,True
Zimbabwe,All,2020,14,True
Panama,All,2020,19,True
Mongolia,All,2024,42,True
Malawi,All,2021,8,True
Congo,All,2022,2,True
Bahamas,All,2025,1,False
Pakistan,All,2019,1636,True
Jordan,All,2025,869,False
Kuwait,All,2021,128,True
Taiwan,All,2025,2535,False
Côte d'Ivoire,All,2017,8,True
Quad,All,2022,88013,True
Austria,All,2017,1006,True
Austria,All,2021,1811,True
Norway,All,2019,1025,True
Georgia,All,2025,39,False
South Africa,All,2016,351,True
France,All,2024,7632,True
Madagascar,Computer Vision,2019,3,True
Ukraine,Computer Vision,2017,149,True
Ukraine,Computer Vision,2019,265,True
Ethiopia,Computer Vision,2017,14,True
Ireland,Computer Vision,2022,223,True
Jamaica,Computer Vision,2022,3,True
Bosnia and Herzegovina,Computer Vision,2016,15,True
Uzbekistan,Computer Vision,2017,3,True
El Salvador,Computer Vision,2022,4,True
Europe,Computer Vision,2022,17660,True
Uganda,Computer Vision,2018,2,True
Italy,Computer Vision,2019,1173,True
Belize,Computer Vision,2024,1,True
Niger,Computer Vision,2025,2,False
North America and the Caribbean,Computer Vision,2025,7660,False
North America and the Caribbean,Computer Vision,2026,4,False
Iceland,Computer Vision,2023,37,True
Lebanon,Computer Vision,2018,52,True
Mongolia,Computer Vision,2020,5,True
Turkey,Computer Vision,2020,749,True
Ecuador,Computer Vision,2017,92,True
Malta,Computer Vision,2016,20,True
Brazil,Computer Vision,2020,988,True
Luxembourg,Computer Vision,2021,43,True
Switzerland,Computer Vision,2016,468,True
Tanzania,Computer Vision,2023,22,True
Japan,Computer Vision,2025,1601,False
Romania,Computer Vision,2017,231,True
Morocco,Computer Vision,2016,224,True
Comoros,Computer Vision,2023,1,True
Gabon,Computer Vision,2020,1,True
Kyrgyzstan,Computer Vision,2020,1,True
Tajikistan,Computer Vision,2021,1,True
Iran,Computer Vision,2017,571,True
Iran,Computer Vision,2020,671,True
Poland,Computer Vision,2019,455,True
Gabon,Large language models,2025,1,False
Estonia,Large language models,2023,14,True
Singapore,Large language models,2018,49,True
Nigeria,Large language models,2022,3,True
Quad,Large language models,2017,491,True
Quad,Large language models,2019,2170,True
Australia,Large language models,2017,29,True
Rwanda,Large language models,2023,4,True
New Zealand,Large language models,2017,5,True
Belgium,Large language models,2016,5,True
Senegal,Large language models,2024,3,True
Chile,Large language models,2018,2,True
Chile,Large language models,2023,24,True
Slovenia,Large language models,2025,21,False
Poland,Large language models,2020,24,True
Iran,Large language models,2019,10,True
Egypt,Large language models,2016,1,True
Argentina,Large language models,2017,1,True
Montenegro,Natural Language Processing,2022,4,True
Peru,Natural Language Processing,2024,20,True
Yemen,Natural Language Processing,2021,28,True
Yemen,Natural Language Processing,2023,23,True
Ukraine,Natural Language Processing,2021,91,True
Namibia,Natural Language Processing,2023,1,True
Bolivia,Natural Language Processing,2021,1,True
OECD,Natural Language Processing,2018,10336,True
Kazakhstan,Natural Language Processing,2017,15,True
South and Central America,Natural Language Processing,2023,488,True
Romania,Natural Language Processing,2025,58,False
Malawi,Natural Language Processing,2018,1,True
Belgium,Natural Language Processing,2018,192,True
Taiwan,Natural Language Processing,2018,153,True
Mauritius,Natural Language Processing,2020,2,True
Brunei Darussalam,Natural Language Processing,2023,9,True
Oceania,Natural Language Processing,2020,580,True
Switzerland,Natural Language Processing,2023,470,True
Poland,Natural Language Processing,2021,238,True
Myanmar,Natural Language Processing,2023,14,True
Afghanistan,Natural Language Processing,2025,1,False
Senegal,Natural Language Processing,2021,2,True
Uruguay,Natural Language Processing,2017,7,True
Congo,Natural Language Processing,2025,3,False
Mongolia,Natural Language Processing,2019,2,True
Gabon,Robotics,2019,1,True
Paraguay,Robotics,2019,6,True
Rwanda,Robotics,2024,7,True
Italy,Robotics,2018,1595,True
Italy,Robotics,2020,1758,True
Fiji,Robotics,2024,6,True
Bolivia,Robotics,2020,1,True
Bolivia,Robotics,2024,5,True
Algeria,Robotics,2017,86,True
Trinidad and Tobago,Robotics,2017,1,True
Cambodia,Robotics,2019,1,True
Ecuador,Robotics,2019,91,True
Five Eyes,Robotics,2018,9178,True
Japan,Robotics,2025,1918,False
Liechtenstein,Robotics,2021,1,True
Malta,Robotics,2023,12,True
Poland,Robotics,2022,364,True
Zambia,Robotics,2024,1,True
Lebanon,Robotics,2019,41,True
Iceland,Robotics,2021,8,True
Dominica,Robotics,2019,2,True
Colombia,Robotics,2018,156,True
Colombia,Robotics,2021,134,True
Netherlands,Robotics,2021,617,True
North America and the Caribbean,Robotics,2021,8870,True
Norway,Robotics,2023,274,True
Uganda,Robotics,2025,1,False
Mexico,Robotics,2016,276,True
New Zealand,Robotics,2017,139,True
New Zealand,Robotics,2026,1,False
Malaysia,Robotics,2024,366,True
Morocco,Robotics,2025,37,False
Oceania,AI Safety,2024,371,True
Afghanistan,AI Safety,2023,2,True
Austria,AI Safety,2021,52,True
Cyprus,AI Safety,2017,2,True
Cyprus,AI Safety,2023,14,True
Malaysia,AI Safety,2021,9,True
Indonesia,AI Safety,2017,2,True
Vietnam,AI Safety,2018,3,True
Luxembourg,AI Safety,2016,5,True
Luxembourg,AI Safety,2018,6,True
Fiji,AI Safety,2017,1,True
Jamaica,AI Safety,2022,1,True
Zimbabwe,AI Safety,2020,1,True
Bulgaria,All,2019,291,True
Kenya,All,2016,34,True
Albania,All,2016,15,True
Chad,All,2017,1,True
Cameroon,All,2019,40,True
Brunei Darussalam,All,2016,22,True
Honduras,All,2022,35,True
Haiti,All,2022,3,True
Barbados,All,2017,1,True
Barbados,All,2021,3,True
Portugal,All,2024,1927,True
Netherlands,All,2018,2505,True
Europe,All,2026,10,False
Namibia,All,2018,8,True
Algeria,All,2022,970,True
Chile,All,2021,519,True
Bolivia,All,2024,21,True
Mali,All,2025,1,False
Paraguay,All,2023,24,True
Slovenia,All,2020,339,True
Zambia,All,2022,20,True
Malta,All,2020,82,True
Zimbabwe,All,2016,7,True
Zimbabwe,All,2019,14,True
Latvia,All,2023,126,True
Panama,All,2019,19,True
Malawi,All,2023,30,True
Mexico,All,2024,1448,True
Peru,All,2020,289,True
Mauritania,All,2017,1,True
Mauritania,All,2022,4,True
Slovakia,All,2020,363,True
Kuwait,All,2020,115,True
Rwanda,All,2020,32,True
North America and the Caribbean,All,2019,46007,True
Grenada,All,2021,3,True
Grenada,All,2022,1,True
Laos,All,2016,2,True
Madagascar,All,2024,13,True
Guinea,All,2021,1,True
Guinea,All,2024,1,True
Nepal,All,2021,86,True
Andorra,All,2016,2,True
Austria,All,2019,1390,True
Burkina Faso,All,2020,11,True
Taiwan,Computer Vision,2019,955,True
Malawi,Computer Vision,2024,3,True
Montenegro,Computer Vision,2025,12,False
Five Eyes,Computer Vision,2019,14589,True
Ireland,Computer Vision,2019,167,True
Finland,Computer Vision,2025,173,False
New Zealand,Computer Vision,2016,124,True
Mauritania,Computer Vision,2020,1,True
Australia,Computer Vision,2021,2028,True
Netherlands,Computer Vision,2023,972,True
Moldova,Computer Vision,2018,1,True
Bhutan,Computer Vision,2021,2,True
North America and the Caribbean,Computer Vision,2020,12874,True
Iceland,Computer Vision,2024,25,True
United Kingdom,Computer Vision,2021,3821,True
United Kingdom,Computer Vision,2022,3598,True
Cambodia,Computer Vision,2023,12,True
Kazakhstan,Computer Vision,2020,46,True
Burkina Faso,Computer Vision,2022,3,True
Côte d'Ivoire,Computer Vision,2021,6,True
ASEAN,Computer Vision,2019,3376,True
ASEAN,Computer Vision,2024,5977,True
United Arab Emirates,Computer Vision,2024,714,True
Norway,Computer Vision,2016,123,True
Norway,Computer Vision,2022,470,True
Georgia,Computer Vision,2018,1,True
Fiji,Computer Vision,2020,4,True
Fiji,Computer Vision,2022,5,True
Jordan,Large language models,2023,30,True
Romania,Large language models,2018,5,True
Austria,Large language models,2025,77,False
Bosnia and Herzegovina,Large language models,2021,1,True
North Macedonia,Large language models,2019,1,True
North Macedonia,Large language models,2024,4,True
Malta,Large language models,2019,2,True
Burkina Faso,Large language models,2025,3,False
Finland,Large language models,2023,72,True
Global Partnership on Artificial Intelligence,Large language models,2023,12582,True
United Kingdom,Large language models,2022,895,True
New Zealand,Large language models,2023,43,True
Malaysia,Large language models,2022,44,True
Vietnam,Large language models,2020,40,True
Guinea,Large language models,2023,1,True
Serbia,Large language models,2023,16,True
OECD,Large language models,2025,9016,False
NATO,Large language models,2016,436,True
NATO,Large language models,2020,4369,True
Algeria,Large language models,2023,20,True
Russia,Large language models,2019,38,True
Argentina,Large language models,2024,18,True
Singapore,Natural Language Processing,2025,254,False
Slovenia,Natural Language Processing,2017,28,True
Uzbekistan,Natural Language Processing,2025,33,False
Greece,Natural Language Processing,2021,163,True
Qatar,Natural Language Processing,2021,75,True
Pakistan,Natural Language Processing,2016,69,True
Pakistan,Natural Language Processing,2025,161,False
Ecuador,Natural Language Processing,2016,8,True
New Zealand,Natural Language Processing,2024,91,True
Canada,Natural Language Processing,2019,573,True
Europe,Natural Language Processing,2016,5323,True
Kyrgyzstan,Natural Language Processing,2021,6,True
Estonia,Natural Language Processing,2023,33,True
Romania,Natural Language Processing,2024,89,True
Lebanon,Natural Language Processing,2020,18,True
Cameroon,Natural Language Processing,2019,4,True
Belgium,Natural Language Processing,2021,194,True
Austria,Natural Language Processing,2018,97,True
Austria,Natural Language Processing,2023,193,True
Algeria,Natural Language Processing,2020,55,True
United States,Natural Language Processing,2018,3880,True
United States,Natural Language Processing,2021,6219,True
ASEAN,Natural Language Processing,2018,949,True
ASEAN,Natural Language Processing,2021,1557,True
Philippines,Natural Language Processing,2016,10,True
Sudan,Natural Language Processing,2018,12,True
Sudan,Natural Language Processing,2022,5,True
Armenia,Natural Language Processing,2020,10,True
Kuwait,Natural Language Processing,2021,11,True
Bosnia and Herzegovina,Natural Language Processing,2019,10,True
Morocco,Natural Language Processing,2022,140,True
Germany,Natural Language Processing,2020,1522,True
Canada,Robotics,2022,1142,True
Bahrain,Robotics,2022,13,True
Bahrain,Robotics,2025,4,False
Israel,Robotics,2020,186,True
Guatemala,Robotics,2025,1,False
Ethiopia,Robotics,2025,23,False
Syria,Robotics,2022,9,True
Paraguay,Robotics,2021,3,True
Brunei Darussalam,Robotics,2016,7,True
Brunei Darussalam,Robotics,2019,4,True
Barbados,Robotics,2022,3,True
United States,Robotics,2019,6895,True
United States,Robotics,2024,7581,True
Lithuania,Robotics,2017,15,True
Belarus,Robotics,2022,21,True
North Macedonia,Robotics,2019,11,True
Pakistan,Robotics,2020,142,True
Quad,Robotics,2026,8,False
Five Eyes,Robotics,2024,11362,True
Serbia,Robotics,2022,52,True
Congo,Robotics,2022,1,True
Costa Rica,Robotics,2023,8,True
Yemen,Robotics,2018,1,True
Papua New Guinea,Robotics,2021,2,True
Portugal,Robotics,2016,288,True
Colombia,Robotics,2022,114,True
Greece,Robotics,2017,162,True
Mexico,Robotics,2018,359,True
Mexico,Robotics,2023,342,True
ASEAN,Robotics,2017,1140,True
ASEAN,Robotics,2018,1362,True
ASEAN,Robotics,2021,1779,True
Romania,Robotics,2016,232,True
Ireland,Robotics,2023,147,True
South Korea,AI Safety,2023,208,True
Slovenia,AI Safety,2022,5,True
France,AI Safety,2018,103,True
Brunei Darussalam,AI Safety,2017,1,True
Morocco,AI Safety,2019,1,True
Cambodia,AI Safety,2025,1,False
Spain,AI Safety,2023,150,True
Cameroon,AI Safety,2023,3,True
Cameroon,AI Safety,2024,3,True
Brazil,AI Safety,2018,38,True
Philippines,AI Safety,2020,5,True
China (mainland),AI Safety,2024,2610,True
Ukraine,AI Safety,2023,4,True
Africa,AI Safety,2024,257,True
Costa Rica,AI Safety,2023,2,True
Indonesia,AI Safety,2022,11,True
Vietnam,AI Safety,2023,34,True
ASEAN,AI Safety,2016,37,True
ASEAN,AI Safety,2019,118,True
Singapore,AI Safety,2018,56,True
Kuwait,AI Safety,2023,4,True
Five Eyes,AI Safety,2026,1,False
EU,AI Safety,2022,1333,True
Greece,AI Safety,2024,82,True
Uruguay,AI Safety,2024,1,True
India,AI Safety,2024,1317,True
Iran,AI Safety,2025,28,False
Yemen,AI Safety,2024,2,True
Argentina,AI Safety,2021,10,True
Kazakhstan,AI Safety,2025,4,False
Iran,All,2024,2940,True
Monaco,All,2020,2,True
Maldives,All,2019,2,True
Equatorial Guinea,All,2022,1,True
Brunei Darussalam,All,2024,103,True
Honduras,All,2016,1,True
Honduras,All,2017,2,True
Haiti,All,2016,1,True
Netherlands,All,2022,3917,True
Finland,All,2025,862,False
Europe,All,2022,71408,True
